BASIN	MAP012023041205	MAP032023041205	MAP062023041205	MAP242023041205	GMAP062023041205	GMAP242023041205	ASMU062023041205	ASML062023041205	ASMT062023041205	FFG012023041205	FFG032023041205	FFG062023041205	PREVFFG012023041205	PREVFFG032023041205	PREVFFG062023041205	F1MAP012023041205	F1MAP032023041205	F1MAP062023041205	F1MAP242023041205	F2MAP012023041205	F2MAP032023041205	F2MAP062023041205	F2MAP242023041205	F3MAP012023041205	F3MAP032023041205	F3MAP062023041205	F3MAP242023041205	IFFT012023041205	IFFT032023041205	IFFT062023041205	PFFT012023041205	PFFT032023041205	PFFT062023041205	F1FFT012023041205	F1FFT032023041205	F1FFT062023041205	F2FFT012023041205	F2FFT032023041205	F2FFT062023041205	F3FFT012023041205	F3FFT032023041205	F3FFT062023041205	PET062023041205	F1FFR122023041205	F1FFR242023041205	F1FFR362023041205	F2FFR122023041205	F2FFR242023041205	F2FFR362023041205	F3FFR122023041205	F3FFR242023041205	F3FFR362023041205
2039100343	0.00	0.00	0.00	0.00	0.00	0.00	0.66	0.55	0.64	93.78	99.10	106.05	92.84	98.14	105.14	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100344	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.43	0.37	40.83	45.61	52.54	40.02	44.81	51.75	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.09	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100345	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.41	0.36	40.98	45.75	52.66	40.20	44.97	51.89	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100346	0.00	0.00	0.00	0.00	0.00	0.00	0.21	0.25	0.24	42.27	46.99	53.78	41.71	46.42	53.25	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100347	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.30	0.28	36.84	41.25	47.72	36.34	40.76	47.23	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.02	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100348	0.00	0.00	0.00	0.00	0.00	0.00	0.36	0.35	0.36	77.67	83.02	90.25	76.93	82.28	89.50	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100349	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.34	0.34	79.17	84.53	91.76	78.47	83.82	91.04	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.25	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100350	0.00	0.00	0.00	0.04	0.00	0.00	0.41	0.47	0.46	72.88	78.11	85.21	72.09	77.30	84.39	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.20	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100351	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.40	0.39	79.02	84.37	91.58	78.32	83.65	90.86	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100352	0.00	0.00	0.00	0.00	0.00	0.00	0.26	0.41	0.36	40.97	45.74	52.65	40.17	44.94	51.87	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100353	0.00	0.00	0.00	0.00	0.00	0.00	0.23	0.35	0.31	41.80	46.55	53.42	41.16	45.90	52.78	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.11	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100354	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.45	0.38	38.65	43.51	50.63	38.07	42.92	50.05	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.02	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100355	0.00	0.00	0.00	0.00	0.00	0.00	0.24	0.50	0.42	36.64	41.13	47.69	36.05	40.54	47.11	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100356	0.00	0.00	0.00	0.00	0.00	0.00	0.36	0.32	0.33	80.80	86.51	94.41	80.07	85.77	93.66	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100357	0.00	0.00	0.00	0.00	0.00	0.00	0.35	0.39	0.38	50.12	54.98	61.90	49.38	54.23	61.18	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.27	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100358	0.00	0.00	0.00	0.00	0.00	0.00	0.54	0.51	0.52	156.82	163.55	172.43	156.04	162.76	171.64	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100359	0.00	0.00	0.00	0.00	0.00	0.00	0.33	0.36	0.35	81.13	86.50	93.76	80.46	85.83	93.08	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.25	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100360	0.00	0.00	0.00	0.00	0.00	0.00	0.32	0.40	0.38	81.97	87.30	94.51	81.35	86.67	93.87	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.21	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100361	0.00	0.00	0.00	0.00	0.00	0.00	0.31	0.40	0.39	82.81	88.15	95.36	82.20	87.54	94.75	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.21	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100362	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.27	0.31	55.65	60.64	67.77	54.84	59.83	66.94	-888.00	-888.00	-888.00	-888.00	0.00	0.00	0.00	0.01	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100363	0.00	0.00	0.20	1.13	0.00	0.00	0.71	0.72	0.71	91.84	97.64	105.31	91.06	96.85	104.50	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.28	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100364	0.00	0.00	0.07	0.20	0.00	0.00	0.33	0.72	0.57	48.09	52.55	58.83	47.40	51.85	58.12	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100365	0.00	0.00	0.00	0.00	0.00	0.00	0.40	0.60	0.56	72.86	78.02	84.95	72.05	77.21	84.13	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.22	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100366	0.00	0.00	0.00	0.02	0.00	0.00	0.68	0.65	0.67	110.15	116.11	123.73	109.15	115.14	122.75	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.22	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100367	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.49	0.49	61.78	66.50	72.53	60.85	65.56	71.61	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.12	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100368	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.51	0.49	72.07	77.05	83.58	71.31	76.28	82.80	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.19	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100369	0.00	0.00	0.00	0.58	0.00	0.00	0.49	0.60	0.58	60.72	65.21	71.02	59.89	64.36	70.16	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.97	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100370	0.00	0.00	0.00	0.00	0.00	0.00	0.39	0.58	0.54	72.08	77.06	83.60	71.32	76.28	82.81	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.19	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100371	0.00	0.00	0.00	0.06	0.00	0.00	0.43	0.48	0.47	68.30	73.12	79.48	67.53	72.33	78.68	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.11	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100372	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.51	0.49	66.64	71.44	77.79	65.82	70.61	76.94	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.11	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100373	0.00	0.00	0.00	0.47	0.00	0.00	0.30	0.37	0.36	111.11	122.22	134.81	110.32	121.43	134.02	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.96	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100374	0.00	0.00	0.00	1.35	0.00	0.00	0.41	0.53	0.50	83.46	90.04	98.05	82.64	89.22	97.24	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.96	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100375	0.00	0.00	0.00	0.00	0.00	0.00	0.42	0.68	0.63	69.39	74.35	80.87	68.57	73.52	80.04	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.14	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100376	0.00	0.00	0.00	0.00	0.00	0.00	0.47	0.44	0.44	62.45	67.05	72.98	61.60	66.22	72.15	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.07	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100377	0.00	0.00	0.00	0.00	0.00	0.00	0.48	0.56	0.54	61.39	65.98	71.90	60.52	65.10	71.02	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.04	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100378	0.00	0.00	0.00	0.00	0.00	0.00	0.46	0.78	0.71	65.31	70.35	76.98	64.20	69.24	75.85	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.17	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100379	0.00	0.00	0.00	0.00	0.00	0.00	0.45	0.46	0.46	64.25	69.03	75.15	63.38	68.15	74.26	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.17	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100380	0.00	0.00	0.00	0.16	0.00	0.00	0.66	0.52	0.58	113.88	119.81	127.00	113.01	118.92	126.10	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.16	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100381	0.00	0.00	0.01	0.06	0.00	0.00	0.40	0.66	0.61	74.20	79.57	86.76	73.38	78.73	85.95	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100382	0.00	0.00	0.00	0.48	0.00	0.00	0.42	0.72	0.64	64.74	69.84	76.82	63.75	68.85	75.83	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.23	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100383	0.00	0.00	0.06	2.09	0.00	0.00	0.46	0.63	0.59	61.90	66.97	73.93	60.92	65.98	72.93	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.27	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100384	0.01	0.66	2.79	2.95	0.00	0.00	0.79	0.90	0.82	67.46	72.32	78.47	66.69	71.52	77.64	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.25	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100385	0.00	0.00	0.00	0.00	0.00	0.00	0.25	0.47	0.39	38.61	43.47	50.61	38.01	42.87	50.02	-888.00	-888.00	-888.00	-888.00	0.02	0.03	0.03	0.18	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00	1.28	0.00	0.00	0.00	0.00	0.00	0.00	-999.00	-999.00	-999.00
2039100386	0.13	1.31	2.45	2.71	0.00	0.00	0.43	0.75	0.69	66.74	71.83	78.27	66.94	72.03	78.47	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100387	0.03	1.28	3.00	4.02	0.00	0.00	0.69	0.69	0.69	111.99	119.92	129.22	111.22	119.13	128.41	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100443	0.00	0.00	1.06	3.11	0.00	0.00	0.75	0.85	0.77	85.30	91.32	99.54	86.67	92.70	100.94	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100444	0.00	0.00	0.09	0.93	0.00	0.00	0.33	0.56	0.50	90.45	97.24	106.36	90.42	97.21	106.33	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.28	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100445	0.00	0.00	1.17	4.12	0.00	0.00	0.27	0.63	0.51	40.50	45.23	52.10	43.07	47.85	54.76	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100446	0.00	0.00	0.72	1.49	0.00	0.00	0.25	0.62	0.47	63.98	69.51	77.25	64.65	70.20	77.95	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100447	0.00	0.00	0.51	3.68	0.00	0.00	0.25	0.59	0.48	41.23	45.96	52.82	43.52	48.29	55.20	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100448	0.00	0.00	0.46	1.34	0.00	0.00	0.17	0.50	0.39	43.63	48.39	55.27	44.42	49.20	56.09	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100449	0.00	0.00	0.54	2.79	0.00	0.00	0.70	0.69	0.69	103.20	109.68	118.40	102.70	109.18	117.89	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100450	0.00	0.00	0.39	8.04	0.00	0.00	0.73	0.69	0.71	92.41	98.58	106.68	91.45	97.60	105.68	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.30	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100451	0.00	0.00	0.23	6.31	0.00	0.00	0.52	0.72	0.64	41.84	46.16	52.32	41.09	45.40	51.55	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.29	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100452	0.00	0.00	0.00	2.51	0.00	0.00	0.77	0.79	0.78	83.13	88.84	96.35	81.63	87.34	94.85	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100453	0.00	0.00	0.00	0.66	0.00	0.00	0.71	0.66	0.68	102.52	108.51	116.25	101.37	107.34	115.08	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.26	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
2039100454	0.00	0.00	0.00	0.34	0.00	0.00	0.66	0.59	0.62	115.61	121.65	129.39	114.63	120.71	128.44	-888.00	-888.00	-888.00	-888.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	0.00	0.00	0.00	0.00	0.00	0.00	-888.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00	1.24	0.00	0.00	0.00	-999.00	-999.00	-999.00	-999.00	-999.00	-999.00
